DATAFILE  1
          XY
                                                                                
   500 rho dist x y z                                                           
  0.15396E-03  0.25251E+01  0.15155E-15  0.15155E-15  0.24749E+01
  0.14824E-03  0.25351E+01  0.15093E-15  0.15093E-15  0.24649E+01
  0.14273E-03  0.25451E+01  0.15032E-15  0.15032E-15  0.24549E+01
  0.13743E-03  0.25551E+01  0.14971E-15  0.14971E-15  0.24449E+01
  0.13232E-03  0.25651E+01  0.14909E-15  0.14909E-15  0.24349E+01
  0.12740E-03  0.25752E+01  0.14848E-15  0.14848E-15  0.24248E+01
  0.12267E-03  0.25852E+01  0.14787E-15  0.14787E-15  0.24148E+01
  0.11811E-03  0.25952E+01  0.14725E-15  0.14725E-15  0.24048E+01
  0.11372E-03  0.26052E+01  0.14664E-15  0.14664E-15  0.23948E+01
  0.10949E-03  0.26152E+01  0.14602E-15  0.14602E-15  0.23848E+01
  0.10543E-03  0.26253E+01  0.14541E-15  0.14541E-15  0.23747E+01
  0.10151E-03  0.26353E+01  0.14480E-15  0.14480E-15  0.23647E+01
  0.97735E-04  0.26453E+01  0.14418E-15  0.14418E-15  0.23547E+01
  0.94103E-04  0.26553E+01  0.14357E-15  0.14357E-15  0.23447E+01
  0.90606E-04  0.26653E+01  0.14296E-15  0.14296E-15  0.23347E+01
  0.87239E-04  0.26754E+01  0.14234E-15  0.14234E-15  0.23246E+01
  0.83997E-04  0.26854E+01  0.14173E-15  0.14173E-15  0.23146E+01
  0.80876E-04  0.26954E+01  0.14112E-15  0.14112E-15  0.23046E+01
  0.77870E-04  0.27054E+01  0.14050E-15  0.14050E-15  0.22946E+01
  0.74976E-04  0.27154E+01  0.13989E-15  0.13989E-15  0.22846E+01
  0.72190E-04  0.27255E+01  0.13928E-15  0.13928E-15  0.22745E+01
  0.69507E-04  0.27355E+01  0.13866E-15  0.13866E-15  0.22645E+01
  0.66924E-04  0.27455E+01  0.13805E-15  0.13805E-15  0.22545E+01
  0.64437E-04  0.27555E+01  0.13744E-15  0.13744E-15  0.22445E+01
  0.62043E-04  0.27655E+01  0.13682E-15  0.13682E-15  0.22345E+01
  0.59737E-04  0.27756E+01  0.13621E-15  0.13621E-15  0.22244E+01
  0.57517E-04  0.27856E+01  0.13559E-15  0.13559E-15  0.22144E+01
  0.55380E-04  0.27956E+01  0.13498E-15  0.13498E-15  0.22044E+01
  0.53322E-04  0.28056E+01  0.13437E-15  0.13437E-15  0.21944E+01
